invoice_line_id,invoice_id,invoice_date,invoice_status,quantity,unit_price,discount,gross_amount,discount_amount,net_amount_local,revenue_usd,cost_total,profit_local,profit_usd,currency,rate_to_usd,customer_id,customer_name,customer_type,customer_country,customer_signup_date,product_id,product_name,product_category,cost_price,region,region_country,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,invoice_month_name,invoice_day_name
L0000003,INV000002,2024-03-28,Paid,2,607,0.05,1214,60.7,1153.3,14.65,598,555.3,7.05,INR,0.0127,C0283,Customer_283,Test,USA,2021-11-25,P013,Product_13,Electronics,299,WEST,null,2024,3,1,5,March,Thursday
L0000018,INV000004,2024-01-14,Open,2,730,0,1460,0,1460,18.1,966,494,6.13,INR,0.0124,C0299,Customer_299,Corporate,USA,2020-07-19,P058,Product_58,Electronics,483,SOUTH,null,2024,1,1,1,January,Sunday
L0000019,INV000005,2023-05-11,Paid,10,254,0.05,2540,127,2413,2624.14,4760,-2347,-2552.36,EUR,1.0875,C0022,Customer_22,Retail,INDIA,2023-02-23,P044,Product_44,Electronics,476,EAST,null,2023,5,2,5,May,Thursday
L0000028,INV000009,2023-12-07,Cancelled,4,493,0.05,1972,98.6,1873.4,24.35,816,1057.4,13.75,INR,0.013,C0211,Customer_211,Retail,UNKNOWN,2021-06-26,P045,Product_45,Electronics,204,SOUTH,null,2023,12,4,5,December,Thursday
L0000090,INV000026,2024-03-16,Open,8,764,0.1,6112,611.2,5500.8,69.31,2832,2668.8,33.63,INR,0.0126,C0297,Customer_297,Corporate,UNKNOWN,2022-06-26,P023,Product_23,Accessories,354,EAST,null,2024,3,1,7,March,Saturday
L0000115,INV000033,2023-04-20,Open,2,606,0.05,1212,60.6,1151.4,1151.4,682,469.4,469.4,USD,1,C0218,Customer_218,Test,UNKNOWN,2023-11-13,P026,Product_26,Accessories,341,SOUTH,null,2023,4,2,5,April,Thursday
L0000117,INV000033,2023-04-20,Open,2,315,0.1,630,63,567,567,456,111,111,USD,1,C0218,Customer_218,Test,UNKNOWN,2023-11-13,P041,Product_41,Accessories,228,SOUTH,null,2023,4,2,5,April,Thursday
L0000118,INV000033,2023-04-20,Open,8,927,0.05,7416,370.8,7045.2,7045.2,1560,5485.2,5485.2,USD,1,C0218,Customer_218,Test,UNKNOWN,2023-11-13,P043,Product_43,Accessories,195,SOUTH,null,2023,4,2,5,April,Thursday
L0000145,INV000042,2023-03-07,Open,7,405,0,2835,0,2835,3024.66,1099,1736,1852.14,EUR,1.0669,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P054,Product_54,Electronics,157,EAST,null,2023,3,1,3,March,Tuesday
L0000172,INV000050,2024-08-29,Paid,4,275,0.1,1100,110,990,11.29,1852,-862,-9.83,INR,0.0114,C0289,Customer_289,Corporate,INDIA,2022-07-07,P046,Product_46,Electronics,463,NORTH,null,2024,8,3,5,August,Thursday
L0000189,INV000056,2024-10-29,Paid,10,632,0,6320,0,6320,6320,0,6320,6320,USD,1,C0021,Customer_21,Retail,UNKNOWN,2020-02-24,P028,Product_28,Electronics,0,SOUTH,null,2024,10,4,3,October,Tuesday
L0000225,INV000065,2024-03-06,Cancelled,3,466,0.05,1398,69.9,1328.1,1328.1,1062,266.1,266.1,USD,1,C0251,Customer_251,Test,USA,2021-05-02,P023,Product_23,Accessories,354,WEST,null,2024,3,1,4,March,Wednesday
L0000237,INV000069,2023-09-09,Paid,5,602,0.05,3010,150.5,2859.5,3073.1,1665,1194.5,1283.73,EUR,1.0747,C0045,Customer_45,Retail,USA,2020-07-17,P048,Product_48,Electronics,333,WEST,null,2023,9,3,7,September,Saturday
L0000238,INV000070,2024-04-20,Cancelled,7,933,0,6531,0,6531,76.41,2366,4165,48.73,INR,0.0117,C0292,Customer_292,Retail,INDIA,2021-01-10,P038,Product_38,Electronics,338,WEST,null,2024,4,2,7,April,Saturday
L0000284,INV000087,2024-04-25,Paid,8,117,0.1,936,93.6,842.4,953.85,1464,-621.6,-703.84,EUR,1.1323,C0246,Customer_246,Test,USA,2020-05-18,P031,Product_31,Electronics,183,EAST,null,2024,4,2,5,April,Thursday
L0000285,INV000087,2024-04-25,Paid,9,323,0,2907,0,2907,3291.6,675,2232,2527.29,EUR,1.1323,C0246,Customer_246,Test,USA,2020-05-18,P018,Product_18,Unknown,75,EAST,null,2024,4,2,5,April,Thursday
L0000320,INV000096,2023-01-03,Cancelled,6,493,0.05,2958,147.9,2810.1,3096.17,2904,-93.9,-103.46,EUR,1.1018,C0210,Customer_210,Retail,INDIA,2020-12-04,P003,Product_3,Unknown,484,WEST,null,2023,1,1,3,January,Tuesday
L0000353,INV000106,2024-08-13,Open,9,505,0.05,4545,227.25,4317.75,4317.75,0,4317.75,4317.75,USD,1,C0021,Customer_21,Retail,UNKNOWN,2020-02-24,P059,Product_59,Accessories,0,WEST,null,2024,8,3,3,August,Tuesday
L0000418,INV000123,2023-10-17,Paid,1,322,0.05,322,16.1,305.9,3.7,321,-15.1,-0.18,INR,0.0121,C0153,Customer_153,Test,USA,2023-02-07,P020,Product_20,Electronics,321,WEST,null,2023,10,4,3,October,Tuesday
L0000540,INV000154,2023-07-25,Cancelled,6,621,0,3726,0,3726,45.46,2334,1392,16.98,INR,0.0122,C0068,Customer_68,Corporate,INDIA,2021-04-11,P049,Product_49,Accessories,389,EAST,null,2023,7,3,3,July,Tuesday
L0000559,INV000160,2023-04-21,Cancelled,3,703,0,2109,0,2109,2273.29,0,2109,2273.29,EUR,1.0779,C0120,Customer_120,Corporate,INDIA,2022-07-28,P029,Product_29,Accessories,0,NORTH,null,2023,4,2,6,April,Friday
L0000566,INV000162,2024-12-18,Paid,1,624,0,624,0,624,7.05,185,439,4.96,INR,0.0113,C0155,Customer_155,Retail,UNKNOWN,2023-10-25,P033,Product_33,Electronics,185,WEST,null,2024,12,4,4,December,Wednesday
L0000607,INV000173,2023-12-03,Cancelled,8,784,0.1,6272,627.2,5644.8,64.35,3112,2532.8,28.87,INR,0.0114,C0076,Customer_76,Corporate,INDIA,2023-07-25,P049,Product_49,Accessories,389,NORTH,null,2023,12,4,1,December,Sunday
L0000626,INV000179,2024-04-07,Cancelled,5,825,0,4125,0,4125,4125,1290,2835,2835,USD,1,C0258,Customer_258,Retail,UNKNOWN,2024-01-21,P004,Product_4,Electronics,258,NORTH,null,2024,4,2,1,April,Sunday
L0000677,INV000192,2024-02-25,Paid,3,505,0.1,1515,151.5,1363.5,15.82,0,1363.5,15.82,INR,0.0116,C0182,Customer_182,Test,USA,2020-11-09,P022,Product_22,Accessories,0,WEST,null,2024,2,1,1,February,Sunday
L0000720,INV000203,2024-09-24,Cancelled,3,649,0.1,1947,194.7,1752.3,20.5,1428,324.3,3.79,INR,0.0117,C0026,Customer_26,Retail,USA,2023-12-07,P044,Product_44,Electronics,476,NORTH,null,2024,9,3,3,September,Tuesday
L0000726,INV000205,2023-10-07,Cancelled,0,887,0.05,0,0,0,0,0,0,0,INR,0.0118,C0111,Customer_111,Test,USA,2021-03-08,P050,Product_50,Electronics,499,NORTH,null,2023,10,4,7,October,Saturday
L0000728,INV000206,2024-03-16,Cancelled,5,279,0,1395,0,1395,1511.76,1705,-310,-335.95,EUR,1.0837,C0057,Customer_57,Test,INDIA,2023-02-04,P026,Product_26,Accessories,341,WEST,null,2024,3,1,7,March,Saturday
L0000735,INV000208,2023-07-29,Cancelled,7,887,0,6209,0,6209,6209,378,5831,5831,USD,1,C0155,Customer_155,Retail,UNKNOWN,2023-10-25,P037,Product_37,Electronics,54,SOUTH,null,2023,7,3,7,July,Saturday
L0000742,INV000211,2024-05-27,Paid,4,511,0.05,2044,102.2,1941.8,24.27,1364,577.8,7.22,INR,0.0125,C0287,Customer_287,Retail,INDIA,2021-01-24,P026,Product_26,Accessories,341,EAST,null,2024,5,2,2,May,Monday
L0000765,INV000217,2024-08-26,Open,4,749,0,2996,0,2996,36.55,1416,1580,19.28,INR,0.0122,C0206,Customer_206,Test,INDIA,2020-09-19,P023,Product_23,Accessories,354,NORTH,null,2024,8,3,2,August,Monday
L0000773,INV000219,2023-03-20,Paid,9,974,0.1,8766,876.6,7889.4,97.04,4059,3830.4,47.11,INR,0.0123,C0262,Customer_262,Corporate,USA,2021-05-12,P009,Product_9,Electronics,451,NORTH,null,2023,3,1,2,March,Monday
L0000778,INV000220,2023-12-24,Paid,2,984,0.1,1968,196.8,1771.2,21.43,972,799.2,9.67,INR,0.0121,C0180,Customer_180,Retail,INDIA,2023-06-01,P056,Product_56,Electronics,486,SOUTH,null,2023,12,4,1,December,Sunday
L0000801,INV000227,2024-04-17,Cancelled,3,322,0.05,966,48.3,917.7,917.7,225,692.7,692.7,USD,1,C0232,Customer_232,Retail,USA,2020-05-11,P018,Product_18,Unknown,75,NORTH,null,2024,4,2,4,April,Wednesday
L0000822,INV000234,2024-01-17,Cancelled,1,405,0,405,0,405,464.25,97,308,353.06,EUR,1.1463,C0145,Customer_145,Retail,UNKNOWN,2023-05-06,P002,Product_2,Electronics,97,WEST,null,2024,1,1,4,January,Wednesday
L0000827,INV000234,2024-01-17,Cancelled,6,665,0,3990,0,3990,4573.74,2604,1386,1588.77,EUR,1.1463,C0145,Customer_145,Retail,UNKNOWN,2023-05-06,P036,Product_36,Accessories,434,WEST,null,2024,1,1,4,January,Wednesday
L0000889,INV000254,2024-03-23,Cancelled,8,127,0,1016,0,1016,1016,1464,-448,-448,USD,1,C0047,Customer_47,Corporate,USA,2021-12-05,P031,Product_31,Electronics,183,WEST,null,2024,3,1,7,March,Saturday
L0000892,INV000255,2023-01-28,Cancelled,5,665,0.05,3325,166.25,3158.75,3158.75,1545,1613.75,1613.75,USD,1,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P040,Product_40,Accessories,309,WEST,null,2023,1,1,7,January,Saturday
L0000894,INV000255,2023-01-28,Cancelled,9,555,0.1,4995,499.5,4495.5,4495.5,1836,2659.5,2659.5,USD,1,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P045,Product_45,Electronics,204,WEST,null,2023,1,1,7,January,Saturday
L0001009,INV000286,2023-05-27,Paid,8,778,0,6224,0,6224,6224,0,6224,6224,USD,1,C0225,Customer_225,Retail,USA,2022-02-03,P028,Product_28,Electronics,0,SOUTH,null,2023,5,2,7,May,Saturday
L0001026,INV000291,2023-04-27,Open,2,160,0,320,0,320,4.06,0,320,4.06,INR,0.0127,C0014,Customer_14,Test,USA,2020-03-06,P029,Product_29,Accessories,0,SOUTH,null,2023,4,2,5,April,Thursday
L0001059,INV000301,2023-11-13,Open,10,923,0,9230,0,9230,106.15,4240,4990,57.39,INR,0.0115,C0204,Customer_204,Corporate,INDIA,2022-12-26,P011,Product_11,Electronics,424,WEST,null,2023,11,4,2,November,Monday
L0001090,INV000311,2023-03-25,Paid,10,295,0.05,2950,147.5,2802.5,31.11,1890,912.5,10.13,INR,0.0111,C0024,Customer_24,Corporate,INDIA,2024-01-06,P053,Product_53,Electronics,189,EAST,null,2023,3,1,7,March,Saturday
L0001100,INV000313,2024-10-04,Open,8,636,0.1,5088,508.8,4579.2,4989.95,2128,2451.2,2671.07,EUR,1.0897,C0280,Customer_280,Retail,INDIA,2020-05-04,P010,Product_10,Electronics,266,EAST,null,2024,10,4,6,October,Friday
L0001108,INV000315,2024-12-06,Open,2,347,0.05,694,34.7,659.3,659.3,778,-118.7,-118.7,USD,1,C0031,Customer_31,Corporate,INDIA,2023-04-21,P049,Product_49,Accessories,389,WEST,null,2024,12,4,6,December,Friday
L0001112,INV000316,2024-05-10,Paid,2,850,0.1,1700,170,1530,1530,408,1122,1122,USD,1,C0238,Customer_238,Corporate,INDIA,2023-04-20,P045,Product_45,Electronics,204,EAST,null,2024,5,2,6,May,Friday
L0001152,INV000326,2023-10-16,Cancelled,4,592,0.1,2368,236.8,2131.2,24.72,1032,1099.2,12.75,INR,0.0116,C0254,Customer_254,Retail,USA,2022-09-21,P004,Product_4,Electronics,258,WEST,null,2023,10,4,2,October,Monday
L0001165,INV000329,2024-02-15,Cancelled,1,890,0.05,890,44.5,845.5,9.72,451,394.5,4.54,INR,0.0115,C0027,Customer_27,Retail,UNKNOWN,2023-01-21,P009,Product_9,Electronics,451,SOUTH,null,2024,2,1,5,February,Thursday
L0001180,INV000333,2023-05-28,Paid,2,477,0.05,954,47.7,906.3,11.69,314,592.3,7.64,INR,0.0129,C0102,Customer_102,Test,USA,2023-11-03,P054,Product_54,Electronics,157,WEST,null,2023,5,2,1,May,Sunday
L0001191,INV000336,2024-09-19,Cancelled,8,612,0,4896,0,4896,4896,2608,2288,2288,USD,1,C0164,Customer_164,Corporate,USA,2021-08-24,P001,Product_1,Unknown,326,WEST,null,2024,9,3,5,September,Thursday
L0001203,INV000338,2024-05-01,Paid,1,812,0.05,812,40.6,771.4,875.23,393,378.4,429.33,EUR,1.1346,C0009,Customer_9,Test,USA,2023-10-17,P034,Product_34,Electronics,393,EAST,null,2024,5,2,4,May,Wednesday
L0001226,INV000344,2024-02-27,Paid,4,210,0.05,840,42,798,892.4,1228,-430,-480.87,EUR,1.1183,C0105,Customer_105,Test,UNKNOWN,2021-04-14,P019,Product_19,Accessories,307,WEST,null,2024,2,1,3,February,Tuesday
L0001233,INV000346,2024-11-09,Cancelled,6,517,0.05,3102,155.1,2946.9,35.66,2898,48.9,0.59,INR,0.0121,C0245,Customer_245,Retail,INDIA,2021-04-13,P058,Product_58,Electronics,483,WEST,null,2024,11,4,7,November,Saturday
L0001267,INV000357,2023-02-21,Paid,0,176,0,0,0,0,0,0,0,0,USD,1,C0272,Customer_272,Corporate,INDIA,2022-04-21,P057,Product_57,Electronics,300,SOUTH,null,2023,2,1,3,February,Tuesday
L0001319,INV000371,2024-06-11,Paid,9,584,0.05,5256,262.8,4993.2,4993.2,3501,1492.2,1492.2,USD,1,C0168,Customer_168,Retail,UNKNOWN,2020-01-07,P049,Product_49,Accessories,389,WEST,null,2024,6,2,3,June,Tuesday
L0001376,INV000386,2023-05-16,Paid,2,315,0,630,0,630,713.79,532,98,111.03,EUR,1.133,C0263,Customer_263,Test,USA,2022-08-26,P010,Product_10,Electronics,266,WEST,null,2023,5,2,3,May,Tuesday
L0001399,INV000394,2023-07-02,Paid,2,450,0.05,900,45,855,971.02,378,477,541.73,EUR,1.1357,C0276,Customer_276,Retail,USA,2023-10-11,P053,Product_53,Electronics,189,SOUTH,null,2023,7,3,1,July,Sunday
L0001417,INV000400,2024-09-04,Open,1,441,0.05,441,22.05,418.95,418.95,87,331.95,331.95,USD,1,C0025,Customer_25,Retail,UNKNOWN,2023-08-23,P039,Product_39,Electronics,87,NORTH,null,2024,9,3,4,September,Wednesday
L0001525,INV000430,2023-08-12,Paid,0,412,0,0,0,0,0,0,0,0,EUR,1.0783,C0259,Customer_259,Test,USA,2023-03-15,P033,Product_33,Electronics,185,EAST,null,2023,8,3,7,August,Saturday
L0001562,INV000441,2024-10-14,Paid,10,539,0,5390,0,5390,67.91,540,4850,61.11,INR,0.0126,C0005,Customer_5,Retail,INDIA,2021-05-16,P037,Product_37,Electronics,54,SOUTH,null,2024,10,4,2,October,Monday
L0001609,INV000454,2024-09-25,Paid,2,339,0,678,0,678,678,678,0,0,USD,1,C0152,Customer_152,Retail,UNKNOWN,2021-05-29,P030,Product_30,Accessories,339,NORTH,null,2024,9,3,4,September,Wednesday
L0001657,INV000468,2024-02-10,Cancelled,3,922,0.1,2766,276.6,2489.4,28.63,1458,1031.4,11.86,INR,0.0115,C0171,Customer_171,Corporate,INDIA,2021-06-23,P056,Product_56,Electronics,486,WEST,null,2024,2,1,7,February,Saturday
L0001674,INV000474,2024-04-17,Paid,5,353,0.1,1765,176.5,1588.5,1803.11,795,793.5,900.7,EUR,1.1351,C0108,Customer_108,Test,USA,2022-04-01,P005,Product_5,Electronics,159,EAST,null,2024,4,2,4,April,Wednesday
L0001690,INV000478,2024-07-01,Paid,4,237,0.1,948,94.8,853.2,9.81,1356,-502.8,-5.78,INR,0.0115,C0260,Customer_260,Retail,USA,2023-03-26,P030,Product_30,Accessories,339,WEST,null,2024,7,3,2,July,Monday
L0001700,INV000480,2023-09-12,Open,6,392,0,2352,0,2352,2352,324,2028,2028,USD,1,C0182,Customer_182,Test,USA,2020-11-09,P037,Product_37,Electronics,54,NORTH,null,2023,9,3,3,September,Tuesday
L0001720,INV000487,2023-12-23,Open,6,764,0,4584,0,4584,4584,582,4002,4002,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P002,Product_2,Electronics,97,WEST,null,2023,12,4,7,December,Saturday
L0001722,INV000487,2023-12-23,Open,5,290,0.05,1450,72.5,1377.5,1377.5,925,452.5,452.5,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P008,Product_8,Electronics,185,WEST,null,2023,12,4,7,December,Saturday
L0001740,INV000492,2024-10-06,Open,6,553,0.05,3318,165.9,3152.1,3152.1,1206,1946.1,1946.1,USD,1,C0095,Customer_95,Retail,USA,2022-08-04,P014,Product_14,Accessories,201,WEST,null,2024,10,4,1,October,Sunday
L0001787,INV000506,2024-04-06,Open,2,505,0.05,1010,50.5,959.5,1096.61,778,181.5,207.44,EUR,1.1429,C0028,Customer_28,Test,USA,2022-05-09,P049,Product_49,Accessories,389,NORTH,null,2024,4,2,7,April,Saturday
L0001808,INV000513,2024-03-27,Paid,3,371,0,1113,0,1113,1113,963,150,150,USD,1,C0280,Customer_280,Retail,INDIA,2020-05-04,P020,Product_20,Electronics,321,WEST,null,2024,3,1,4,March,Wednesday
L0001825,INV000518,2024-08-06,Paid,0,340,0.05,0,0,0,0,0,0,0,INR,0.0115,C0180,Customer_180,Retail,INDIA,2023-06-01,P003,Product_3,Unknown,484,EAST,null,2024,8,3,3,August,Tuesday
L0001835,INV000520,2023-05-19,Paid,8,355,0,2840,0,2840,2840,872,1968,1968,USD,1,C0211,Customer_211,Retail,UNKNOWN,2021-06-26,P051,Product_51,Electronics,109,EAST,null,2023,5,2,6,May,Friday
L0001861,INV000526,2024-04-14,Paid,7,486,0,3402,0,3402,3402,3500,-98,-98,USD,1,C0184,Customer_184,Retail,UNKNOWN,2020-11-26,P042,Product_42,Electronics,500,WEST,null,2024,4,2,1,April,Sunday
L0001868,INV000528,2023-10-18,Open,5,669,0.1,3345,334.5,3010.5,34.92,1945,1065.5,12.36,INR,0.0116,C0173,Customer_173,Test,USA,2020-12-31,P049,Product_49,Accessories,389,SOUTH,null,2023,10,4,4,October,Wednesday
L0001954,INV000556,2024-12-19,Cancelled,8,622,0,4976,0,4976,4976,3144,1832,1832,USD,1,C0206,Customer_206,Test,INDIA,2020-09-19,P034,Product_34,Electronics,393,SOUTH,null,2024,12,4,5,December,Thursday
L0001973,INV000560,2023-09-08,Open,6,943,0.1,5658,565.8,5092.2,5472.08,2334,2758.2,2963.96,EUR,1.0746,C0045,Customer_45,Retail,USA,2020-07-17,P049,Product_49,Accessories,389,NORTH,null,2023,9,3,6,September,Friday
L0002002,INV000567,2024-04-11,Open,5,352,0,1760,0,1760,1963.98,975,785,875.98,EUR,1.1159,C0262,Customer_262,Corporate,USA,2021-05-12,P043,Product_43,Accessories,195,NORTH,null,2024,4,2,5,April,Thursday
L0002030,INV000578,2023-07-25,Paid,5,202,0.1,1010,101,909,11.09,2495,-1586,-19.35,INR,0.0122,C0150,Customer_150,Retail,INDIA,2022-08-16,P050,Product_50,Electronics,499,EAST,null,2023,7,3,3,July,Tuesday
L0002035,INV000579,2024-04-20,Paid,6,180,0.05,1080,54,1026,12,2004,-978,-11.44,INR,0.0117,C0189,Customer_189,Corporate,INDIA,2021-10-25,P012,Product_12,Accessories,334,WEST,null,2024,4,2,7,April,Saturday
L0002040,INV000580,2024-07-13,Open,3,157,0,471,0,471,471,1452,-981,-981,USD,1,C0126,Customer_126,Retail,INDIA,2023-01-08,P003,Product_3,Unknown,484,NORTH,null,2024,7,3,7,July,Saturday
L0002055,INV000584,2024-05-18,Paid,1,697,0,697,0,697,697,430,267,267,USD,1,C0031,Customer_31,Corporate,INDIA,2023-04-21,P052,Product_52,Accessories,430,EAST,null,2024,5,2,7,May,Saturday
L0002086,INV000592,2023-06-18,Open,2,198,0,396,0,396,439.92,390,6,6.67,EUR,1.1109,C0231,Customer_231,Test,UNKNOWN,2021-04-05,P043,Product_43,Accessories,195,EAST,null,2023,6,2,1,June,Sunday
L0002087,INV000592,2023-06-18,Open,10,668,0.1,6680,668,6012,6678.73,1850,4162,4623.57,EUR,1.1109,C0231,Customer_231,Test,UNKNOWN,2021-04-05,P033,Product_33,Electronics,185,EAST,null,2023,6,2,1,June,Sunday
L0002120,INV000603,2023-05-12,Paid,0,470,0,0,0,0,0,0,0,0,EUR,1.0534,C0048,Customer_48,Retail,UNKNOWN,2023-05-21,P052,Product_52,Accessories,430,NORTH,null,2023,5,2,6,May,Friday
L0002165,INV000616,2024-06-30,Cancelled,6,147,0.1,882,88.2,793.8,793.8,2898,-2104.2,-2104.2,USD,1,C0029,Customer_29,Test,USA,2021-03-27,P058,Product_58,Electronics,483,WEST,null,2024,6,2,1,June,Sunday
L0002198,INV000630,2024-12-06,Paid,9,954,0.05,8586,429.3,8156.7,8156.7,486,7670.7,7670.7,USD,1,C0151,Customer_151,Corporate,INDIA,2022-12-19,P037,Product_37,Electronics,54,SOUTH,null,2024,12,4,6,December,Friday
L0002238,INV000640,2023-06-16,Cancelled,6,915,0.05,5490,274.5,5215.5,5215.5,924,4291.5,4291.5,USD,1,C0232,Customer_232,Retail,USA,2020-05-11,P055,Product_55,Electronics,154,NORTH,null,2023,6,2,6,June,Friday
L0002239,INV000641,2023-01-21,Paid,10,616,0.1,6160,616,5544,5977.54,2040,3504,3778.01,EUR,1.0782,C0164,Customer_164,Corporate,USA,2021-08-24,P045,Product_45,Electronics,204,NORTH,null,2023,1,1,7,January,Saturday
L0002250,INV000644,2024-03-17,Paid,3,505,0,1515,0,1515,17.42,549,966,11.11,INR,0.0115,C0085,Customer_85,Retail,INDIA,2023-10-31,P031,Product_31,Electronics,183,WEST,null,2024,3,1,1,March,Sunday
L0002260,INV000649,2024-01-05,Cancelled,5,577,0.1,2885,288.5,2596.5,2965.46,2430,166.5,190.16,EUR,1.1421,C0002,Customer_2,Retail,UNKNOWN,2020-08-16,P056,Product_56,Electronics,486,NORTH,null,2024,1,1,6,January,Friday
L0002262,INV000650,2024-11-08,Paid,6,817,0.05,4902,245.1,4656.9,4656.9,1998,2658.9,2658.9,USD,1,C0246,Customer_246,Test,USA,2020-05-18,P048,Product_48,Electronics,333,NORTH,null,2024,11,4,6,November,Friday
L0002266,INV000651,2023-07-31,Paid,6,993,0.1,5958,595.8,5362.2,61.67,2034,3328.2,38.27,INR,0.0115,C0088,Customer_88,Retail,INDIA,2023-06-01,P030,Product_30,Accessories,339,EAST,null,2023,7,3,2,July,Monday
L0002302,INV000661,2024-05-29,Paid,4,555,0,2220,0,2220,27.53,1996,224,2.78,INR,0.0124,C0293,Customer_293,Test,UNKNOWN,2021-07-24,P050,Product_50,Electronics,499,SOUTH,null,2024,5,2,4,May,Wednesday
L0002313,INV000664,2023-07-26,Cancelled,5,327,0.1,1635,163.5,1471.5,17.51,375,1096.5,13.05,INR,0.0119,C0076,Customer_76,Corporate,INDIA,2023-07-25,P018,Product_18,Unknown,75,EAST,null,2023,7,3,4,July,Wednesday
L0002324,INV000667,2023-04-26,Paid,2,661,0.05,1322,66.1,1255.9,1255.9,708,547.9,547.9,USD,1,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P027,Product_27,Electronics,354,SOUTH,null,2023,4,2,4,April,Wednesday
L0002335,INV000673,2024-01-17,Cancelled,10,695,0,6950,0,6950,7966.79,4760,2190,2510.4,EUR,1.1463,C0011,Customer_11,Test,INDIA,2020-06-27,P044,Product_44,Electronics,476,EAST,null,2024,1,1,4,January,Wednesday
L0002349,INV000678,2023-02-27,Cancelled,9,693,0,6237,0,6237,6237,459,5778,5778,USD,1,C0264,Customer_264,Test,UNKNOWN,2022-04-13,P007,Product_7,Electronics,51,NORTH,null,2023,2,1,2,February,Monday
L0002369,INV000683,2024-11-28,Open,10,119,0.05,1190,59.5,1130.5,1130.5,790,340.5,340.5,USD,1,C0016,Customer_16,Retail,UNKNOWN,2020-07-10,P015,Product_15,Electronics,79,EAST,null,2024,11,4,5,November,Thursday
L0002415,INV000695,2023-10-11,Cancelled,1,554,0.05,554,27.7,526.3,603.09,499,27.3,31.28,EUR,1.1459,C0167,Customer_167,Corporate,UNKNOWN,2022-07-18,P050,Product_50,Electronics,499,EAST,null,2023,10,4,4,October,Wednesday
L0002467,INV000709,2023-12-17,Paid,4,390,0.1,1560,156,1404,15.87,1364,40,0.45,INR,0.0113,C0210,Customer_210,Retail,INDIA,2020-12-04,P026,Product_26,Accessories,341,WEST,null,2023,12,4,1,December,Sunday
L0002468,INV000709,2023-12-17,Paid,7,260,0.1,1820,182,1638,18.51,1862,-224,-2.53,INR,0.0113,C0210,Customer_210,Retail,INDIA,2020-12-04,P010,Product_10,Electronics,266,WEST,null,2023,12,4,1,December,Sunday
L0002471,INV000710,2023-11-20,Cancelled,5,654,0.1,3270,327,2943,2943,0,2943,2943,USD,1,C0093,Customer_93,Retail,USA,2021-05-16,P029,Product_29,Accessories,0,WEST,null,2023,11,4,2,November,Monday
L0002548,INV000737,2024-10-21,Cancelled,5,929,0.05,4645,232.25,4412.75,4950.66,925,3487.75,3912.91,EUR,1.1219,C0119,Customer_119,Test,UNKNOWN,2023-08-09,P033,Product_33,Electronics,185,EAST,null,2024,10,4,2,October,Monday
L0002557,INV000738,2024-04-20,Paid,6,610,0.1,3660,366,3294,3294,2856,438,438,USD,1,C0026,Customer_26,Retail,USA,2023-12-07,P044,Product_44,Electronics,476,SOUTH,null,2024,4,2,7,April,Saturday
L0002582,INV000746,2023-06-13,Open,8,866,0.1,6928,692.8,6235.2,6677.9,2704,3531.2,3781.92,EUR,1.071,C0054,Customer_54,Retail,INDIA,2020-09-12,P038,Product_38,Electronics,338,WEST,null,2023,6,2,3,June,Tuesday
L0002589,INV000747,2023-07-05,Paid,2,660,0.05,1320,66,1254,1410.5,948,306,344.19,EUR,1.1248,C0195,Customer_195,Test,INDIA,2021-05-05,P060,Product_60,Accessories,474,NORTH,null,2023,7,3,4,July,Wednesday
L0002604,INV000751,2024-06-15,Open,2,418,0,836,0,836,9.61,1000,-164,-1.89,INR,0.0115,C0268,Customer_268,Test,UNKNOWN,2023-09-11,P042,Product_42,Electronics,500,NORTH,null,2024,6,2,7,June,Saturday
L0002606,INV000751,2024-06-15,Open,1,303,0,303,0,303,3.48,310,-7,-0.08,INR,0.0115,C0268,Customer_268,Test,UNKNOWN,2023-09-11,P021,Product_21,Accessories,310,NORTH,null,2024,6,2,7,June,Saturday
L0002621,INV000756,2023-12-05,Open,7,124,0.1,868,86.8,781.2,781.2,2149,-1367.8,-1367.8,USD,1,C0143,Customer_143,Corporate,UNKNOWN,2023-10-25,P019,Product_19,Accessories,307,SOUTH,null,2023,12,4,3,December,Tuesday
L0002647,INV000763,2023-12-06,Cancelled,8,801,0.1,6408,640.8,5767.2,74.97,3440,2327.2,30.25,INR,0.013,C0287,Customer_287,Retail,INDIA,2021-01-24,P052,Product_52,Accessories,430,WEST,null,2023,12,4,4,December,Wednesday
L0002656,INV000767,2023-05-24,Paid,4,165,0.1,660,66,594,594,1304,-710,-710,USD,1,C0210,Customer_210,Retail,INDIA,2020-12-04,P001,Product_1,Unknown,326,EAST,null,2023,5,2,4,May,Wednesday
